1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,848,724,854,686,1024,733,1024,1024,627,1024,690,638,669,1024,690,684,639,709,592,584,561,565,629,661,629,515,605,668,587,563,562,526,518,506,579,544,616,592,528,553,573,470,496,569,509,460,509,542,601,521,516,483,535,501,535,501,510,474,544,592,463,417,481,523,476,513,414,483,581,443,601,475,474,446,479,602,562,441,575,616,575,526,581,575,444,536,488,626,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,588,570,478,669,589,688,598,701,691,652,741,699,640,857,759,655,652,720,710,824,780,821,739,1024,899,725,885,760,835,1024,1024,952,1024,935,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024
1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1732,1695,1746,1707,1792,1734,1792,1792,1606,1792,1667,1660,1612,1792,1624,1689,1588,1612,1600,1567,1572,1543,1590,1599,1511,1551,1450,1438,1556,1497,1363,1419,1462,1384,1342,1347,1448,1298,1371,1285,1379,1270,1322,1254,1342,1310,1263,1222,1183,1234,1149,1275,1137,1127,1087,1120,1131,1078,1069,1147,1030,1131,1022,969,936,1026,1009,967,916,953,1058,958,985,886,912,949,893,892,811,848,834,809,782,717,791,749,767,752,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,584,591,637,565,532,538,483,484,505,497,434,378,458,433,473,360,384,513,492,296,362,366,369,1792,287,331,287,308,288,1792,1792,314,1792,283,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792,1792
